YEAR;MONTH;DAY;DAY_OF_WEEK;AIRLINE;FLIGHT_NUMBER;SCHEDULED_DEPARTURE;DEPARTURE_TIME;DEPARTURE_DELAY;TAXI_OUT;WHEELS_OFF;SCHEDULED_TIME;ELAPSED_TIME;AIR_TIME;DIST5E;WHEELS_ON;TAXI_IN;SCHEDULED_ARRIVAL;ARRIVAL_TIME;ARRIVAL_DELAY
2015;1;1;4;13;914;1045;1044;-1;11;1055;270;268;245;1750;1300;12;1315;1312;-3
2015;1;1;4;13;700;1045;1044;-1;15;1059;90;98;80;511;1319;3;1315;1322;7
2015;1;1;4;13;3849;1045;1043;-2;12;1055;200;203;184;1489;1559;7;1605;1606;1
2015;1;1;4;13;1452;1045;1037;-8;9;1046;150;150;136;945;1302;5;1315;1307;-8
2015;1;1;4;13;2078;1045;1048;3;7;1055;165;145;132;1050;1307;6;1330;1313;-17
2015;1;1;4;13;2340;1045;1041;-4;11;1052;140;139;124;894;1256;4;1305;1300;-5
2015;1;1;4;13;207;1045;1041;-4;15;1056;130;138;117;829;1253;6;1255;1259;4
2015;1;1;4;3;479;1045;1056;11;27;1123;121;121;91;647;1154;3;1146;1157;11
2015;1;1;4;3;625;1045;1049;4;13;1102;129;122;106;735;1248;3;1254;1251;-3
2015;1;1;4;2;1292;1045;;;;;60;;;237;;;1145;;
2015;1;1;4;2;1471;1045;1035;-10;14;1049;115;119;95;641;1324;10;1340;1334;-6
2015;1;1;4;2;1530;1045;1103;18;10;1113;275;254;241;1829;1314;3;1320;1317;-3
2015;1;1;4;2;1629;1045;1120;35;10;1130;70;59;39;247;1209;10;1155;1219;24
2015;1;1;4;2;1662;1045;;;;;110;;;569;;;1135;;
2015;1;1;4;2;1513;1045;1043;-2;13;1056;150;145;115;731;1151;17;1215;1208;-7
2015;1;1;4;2;2226;1045;;;;;175;;;929;;;1240;;
2015;1;1;4;8;62;1045;1045;0;16;1101;164;168;139;1035;1320;13;1329;1333;4
2015;1;1;4;4;1075;1045;1042;-3;13;1055;219;207;175;1626;1550;19;1624;1609;-15
2015;1;1;4;4;1286;1045;1058;13;12;1110;131;118;97;762;1247;9;1256;1256;0
2015;1;1;4;2;1460;1045;1044;-1;13;1057;135;126;105;868;1342;8;1400;1350;-10
2015;1;1;4;4;2226;1045;1040;-5;16;1056;115;102;82;581;1218;4;1240;1222;-18
2015;1;1;4;4;2310;1045;1044;-1;39;1123;121;141;91;731;1354;11;1346;1405;19
2015;1;1;4;4;2601;1045;1041;-4;10;1051;58;45;29;151;1220;6;1243;1226;-17
2015;1;1;4;2;2389;1045;1040;-5;12;1052;75;85;55;237;1147;18;1200;1205;5
2015;1;1;4;11;2780;1045;;;;;165;;;853;;;1330;;
2015;1;1;4;11;2931;1045;1120;35;10;1130;48;38;25;116;1155;3;1133;1158;25
2015;1;1;4;11;3242;1045;1111;26;11;1122;128;135;115;693;1317;9;1253;1326;33
2015;1;1;4;11;3184;1045;;;;;55;;;134;;;1140;;
2015;1;1;4;11;3364;1045;;;;;130;;;597;;;1255;;
2015;1;1;4;5;730;1045;1037;-8;7;1044;237;220;207;1744;1611;6;1642;1617;-25
2015;1;1;4;9;6368;1045;;;;;81;;;420;;;1306;;
2015;1;1;4;9;6240;1045;1050;5;36;1126;195;220;177;1384;1623;7;1600;1630;30
2015;1;1;4;9;5268;1045;1039;-6;14;1053;97;85;61;416;1154;10;1222;1204;-18
2015;1;1;4;9;6270;1045;1034;-11;21;1055;59;70;43;192;1138;6;1144;1144;0
2015;1;1;4;9;4808;1045;1041;-4;19;1100;192;184;157;1107;1237;8;1257;1245;-12
2015;1;1;4;8;597;1046;1341;175;16;1357;381;398;374;2496;1711;8;1407;1719;192
2015;1;1;4;10;4495;1046;1046;0;15;1101;138;133;115;708;1256;3;1304;1259;-5
2015;1;1;4;9;4975;1046;1043;-3;44;1127;121;146;99;751;1406;3;1347;1409;22
2015;1;1;4;6;1751;1047;1041;-6;16;1057;162;156;131;1005;1408;9;1429;1417;-12
2015;1;1;4;8;218;1047;1039;-8;15;1054;103;95;75;541;1209;5;1230;1214;-16
2015;1;1;4;10;4133;1047;1041;-6;16;1057;53;49;28;100;1125;5;1140;1130;-10
2015;1;1;4;10;4409;1047;1040;-7;17;1057;84;90;56;277;1153;17;1211;1210;-1
2015;1;1;4;10;4671;1047;1342;175;12;1354;72;71;49;295;1443;10;1159;1453;174
2015;1;1;4;5;649;1047;1045;-2;12;1057;158;138;122;1046;1359;4;1425;1403;-22
2015;1;1;4;10;5783;1047;1044;-3;14;1058;68;71;46;216;1144;11;1155;1155;0
2015;1;1;4;4;2218;1048;1047;-1;13;1100;347;375;350;2556;1450;12;1435;1502;27
2015;1;1;4;7;346;1048;1112;24;7;1119;33;47;20;102;1139;20;1121;1159;38
2015;1;1;4;9;5309;1048;1042;-6;20;1102;78;80;58;363;1200;2;1206;1202;-4
2015;1;1;4;10;5792;1048;1036;-12;17;1053;142;153;121;689;1154;15;1210;1209;-1
2015;1;1;4;8;1410;1049;1257;128;11;1308;145;146;131;1010;1519;4;1314;1523;129
2015;1;1;4;4;1256;1049;1044;-5;11;1055;75;76;53;352;1248;12;1304;1300;-4
2015;1;1;4;4;1391;1049;1047;-2;18;1105;147;128;106;696;1151;4;1216;1155;-21
2015;1;1;4;4;1640;1049;1048;-1;16;1104;125;109;89;594;1233;4;1254;1237;-17
2015;1;1;4;10;5175;1049;1107;18;19;1126;133;137;107;694;1213;11;1202;1224;22
2015;1;1;4;9;5354;1049;1048;-1;11;1059;94;81;56;397;1155;14;1223;1209;-14
2015;1;1;4;9;6249;1049;1048;-1;17;1105;104;91;63;414;1208;11;1233;1219;-14
2015;1;1;4;9;6197;1050;1045;-5;30;1115;72;82;49;326;1204;3;1202;1207;5
2015;1;1;4;6;322;1050;1046;-4;24;1110;133;126;97;679;1247;5;1303;1252;-11
2015;1;1;4;3;1849;1050;1043;-7;11;1054;90;72;58;331;1152;3;1220;1155;-25
2015;1;1;4;14;112;1050;1045;-5;9;1054;285;255;240;2288;1754;6;1835;1800;-35
2015;1;1;4;13;748;1050;1050;0;16;1106;270;263;242;1587;1308;5;1320;1313;-7
2015;1;1;4;13;3483;1050;1047;-3;8;1055;115;104;92;570;1227;4;1245;1231;-14
2015;1;1;4;13;1663;1050;1051;1;9;1100;85;74;59;460;1159;6;1215;1205;-10
2015;1;1;4;13;4482;1050;1057;7;9;1106;210;186;171;1558;1557;6;1620;1603;-17
2015;1;1;4;13;943;1050;1050;0;10;1100;70;63;48;228;1048;5;1100;1053;-7
2015;1;1;4;13;450;1050;1046;-4;18;1104;170;172;150;1005;1334;4;1340;1338;-2
2015;1;1;4;13;753;1050;1047;-3;19;1106;160;149;125;1046;1411;5;1430;1416;-14
2015;1;1;4;13;2366;1050;1102;12;12;1114;155;146;128;867;1322;6;1325;1328;3
2015;1;1;4;13;1094;1050;1049;-1;6;1055;75;69;57;337;1152;6;1205;1158;-7
2015;1;1;4;13;560;1050;1049;-1;11;1100;140;137;120;861;1300;6;1310;1306;-4
2015;1;1;4;13;690;1050;1049;-1;12;1101;85;93;75;407;1216;6;1215;1222;7
2015;1;1;4;13;2027;1050;1106;16;30;1136;110;116;78;590;1154;8;1140;1202;22
2015;1;1;4;13;677;1050;1111;21;11;1122;90;92;71;507;1233;10;1220;1243;23
2015;1;1;4;13;682;1050;1051;1;10;1101;85;77;63;479;1204;4;1215;1208;-7
2015;1;1;4;13;1674;1050;1043;-7;12;1055;130;145;128;675;1203;5;1200;1208;8
2015;1;1;4;6;1140;1050;1044;-6;17;1101;164;164;141;1025;1322;6;1334;1328;-6
2015;1;1;4;3;415;1050;1056;6;14;1110;116;110;92;621;1142;4;1146;1146;0
2015;1;1;4;3;493;1050;1054;4;13;1107;122;112;94;646;1141;5;1152;1146;-6
2015;1;1;4;3;531;1050;1103;13;13;1116;112;104;86;601;1142;5;1142;1147;5
2015;1;1;4;2;23;1050;1123;33;28;1151;210;217;178;1464;1649;11;1620;1700;40
2015;1;1;4;2;302;1050;1048;-2;14;1102;150;147;125;888;1207;8;1220;1215;-5
2015;1;1;4;2;1201;1050;1048;-2;15;1103;170;176;156;978;1339;5;1340;1344;4
2015;1;1;4;2;1261;1050;;;;;145;;;813;;;1215;;
2015;1;1;4;2;1633;1050;;;;;140;;;852;;;1310;;
2015;1;1;4;2;1693;1050;1044;-6;13;1057;150;145;127;1005;1404;5;1420;1409;-11
2015;1;1;4;2;2252;1050;1049;-1;10;1059;260;233;215;1660;1234;8;1310;1242;-28
2015;1;1;4;2;2337;1050;1106;16;14;1120;180;168;144;1171;1544;10;1550;1554;4
2015;1;1;4;1;619;1050;1040;-10;16;1056;160;149;128;867;1304;5;1330;1309;-21
2015;1;1;4;4;837;1050;1058;8;23;1121;615;605;573;4502;1554;9;1605;1603;-2
2015;1;1;4;4;1230;1050;1049;-1;24;1113;165;161;133;907;1226;4;1235;1230;-5
2015;1;1;4;4;1240;1050;1127;37;10;1137;258;233;219;1541;1316;4;1308;1320;12
2015;1;1;4;4;2136;1050;1045;-5;18;1103;222;207;185;1282;1208;4;1232;1212;-20
2015;1;1;4;4;2281;1050;1049;-1;28;1117;125;130;96;669;1153;6;1155;1159;4
2015;1;1;4;4;2451;1050;1048;-2;13;1101;90;78;62;332;1103;3;1120;1106;-14
2015;1;1;4;4;2484;1050;1047;-3;9;1056;111;92;79;481;1215;4;1241;1219;-22
2015;1;1;4;4;2610;1050;1044;-6;15;1059;164;162;139;1035;1318;8;1334;1326;-8
2015;1;1;4;4;1772;1050;1050;0;28;1118;263;266;235;1587;1313;3;1313;1316;3
2015;1;1;4;4;1849;1050;1049;-1;20;1109;262;245;220;1590;1249;5;1312;1254;-18
2015;1;1;4;10;2532;1050;1121;31;13;1134;70;75;45;270;1219;17;1200;1236;36
2015;1;1;4;10;5082;1050;1205;75;16;1221;105;99;80;533;1241;3;1135;1244;69
2015;1;1;4;10;5143;1050;1044;-6;9;1053;87;74;61;357;1154;4;1217;1158;-19
2015;1;1;4;10;5691;1050;1044;-6;10;1054;78;70;54;315;1248;6;1308;1254;-14
2015;1;1;4;12;1257;1050;;;;;200;;;1197;;;1310;;
2015;1;1;4;12;358;1050;1043;-7;30;1113;132;147;111;896;1404;6;1402;1410;8
2015;1;1;4;11;2838;1050;1058;8;15;1113;73;73;55;315;1208;3;1203;1211;8
2015;1;1;4;11;3180;1050;1043;-7;18;1101;133;142;122;716;1303;2;1303;1305;2
2015;1;1;4;11;3439;1050;1056;6;37;1133;155;182;139;772;1252;6;1225;1258;33
2015;1;1;4;11;3449;1050;;;;;123;;;674;;;1153;;
2015;1;1;4;5;197;1050;1104;14;20;1124;194;179;150;1076;1354;9;1404;1403;-1
2015;1;1;4;9;5365;1050;1300;130;17;1317;59;56;36;156;1353;3;1149;1356;127
2015;1;1;4;9;2619;1050;1040;-10;9;1049;85;82;62;373;1151;11;1215;1202;-13
2015;1;1;4;9;5610;1050;1047;-3;12;1059;97;96;81;429;1220;3;1227;1223;-4
2015;1;1;4;9;6471;1050;1102;12;32;1134;141;159;122;896;1436;5;1411;1441;30
2015;1;1;4;9;6497;1050;;;;;125;;;771;;;1355;;
2015;1;1;4;4;1089;1051;1051;0;17;1108;96;86;65;432;1213;4;1227;1217;-10
2015;1;1;4;10;4399;1051;;;;;88;;;429;;;1219;;
2015;1;1;4;10;4609;1051;1105;14;10;1115;61;55;36;201;1151;9;1152;1200;8
2015;1;1;4;10;5113;1051;1047;-4;5;1052;57;43;32;170;1224;6;1248;1230;-18
2015;1;1;4;7;207;1051;1046;-5;8;1054;44;44;29;163;1123;7;1135;1130;-5
2015;1;1;4;4;1555;1052;1052;0;28;1120;308;311;274;1947;1254;9;1300;1303;3
2015;1;1;4;10;5163;1052;1052;0;15;1107;130;130;111;674;1158;4;1202;1202;0
2015;1;1;4;7;208;1052;1051;-1;13;1104;44;45;27;163;1131;5;1136;1136;0
2015;1;1;4;9;6498;1052;1115;23;14;1129;133;111;93;674;1202;4;1205;1206;1
2015;1;1;4;10;4672;1053;1056;3;15;1111;158;140;118;946;1409;7;1431;1416;-15
2015;1;1;4;10;4730;1053;1044;-9;12;1056;68;54;37;240;1233;5;1301;1238;-23
2015;1;1;4;9;5423;1053;1045;-8;13;1058;77;78;43;266;1141;22;1210;1203;-7
2015;1;1;4;6;325;1054;1051;-3;17;1108;176;168;146;1062;1334;5;1350;1339;-11
2015;1;1;4;6;1278;1054;1114;20;25;1139;281;283;253;2139;1852;5;1835;1857;22
2015;1;1;4;6;1451;1054;1106;12;19;1125;259;263;231;1846;1716;13;1713;1729;16
2015;1;1;4;8;533;1054;1053;-1;17;1110;195;189;167;1111;1357;5;1409;1402;-7
2015;1;1;4;10;4502;1054;1046;-8;11;1057;113;106;87;594;1224;8;1247;1232;-15
2015;1;1;4;6;324;1055;1107;12;12;1119;287;256;241;2288;1820;3;1842;1823;-19
2015;1;1;4;3;2002;1055;1056;1;11;1107;97;91;66;511;1313;14;1332;1327;-5
2015;1;1;4;3;2023;1055;1057;2;12;1109;225;225;209;1440;1338;4;1340;1342;2
2015;1;1;4;6;760;1055;1104;9;18;1122;330;345;317;2586;1939;10;1925;1949;24
2015;1;1;4;14;784;1055;1050;-5;8;1058;150;148;132;954;1310;8;1325;1318;-7
2015;1;1;4;13;882;1055;1058;3;8;1106;120;107;92;721;1338;7;1355;1345;-10
2015;1;1;4;13;199;1055;1053;-2;14;1107;210;224;206;1184;1333;4;1325;1337;12
2015;1;1;4;13;1752;1055;1051;-4;30;1121;185;196;163;1204;1404;3;1400;1407;7
2015;1;1;4;13;383;1055;1054;-1;10;1104;85;71;57;386;1201;4;1220;1205;-15
2015;1;1;4;13;1009;1055;1104;9;8;1112;75;70;56;337;1208;6;1210;1214;4
2015;1;1;4;13;4922;1055;1108;13;6;1114;105;89;77;584;1331;6;1340;1337;-3
2015;1;1;4;13;777;1055;1055;0;5;1100;85;79;70;436;1210;4;1220;1214;-6
2015;1;1;4;13;1133;1055;1131;36;19;1150;65;70;45;255;1135;6;1100;1141;41
2015;1;1;4;13;341;1055;1113;18;8;1121;270;266;250;2149;1831;8;1825;1839;14
2015;1;1;4;13;1646;1055;1053;-2;9;1102;70;60;45;304;1247;6;1305;1253;-12
2015;1;1;4;13;872;1055;1055;0;8;1103;190;179;165;1024;1148;6;1205;1154;-11
2015;1;1;4;13;954;1055;1049;-6;13;1102;80;93;73;386;1215;7;1215;1222;7
2015;1;1;4;13;1602;1055;1050;-5;7;1057;70;63;53;338;1250;3;1305;1253;-12
2015;1;1;4;13;1190;1055;1052;-3;5;1057;145;138;124;770;1201;9;1220;1210;-10
2015;1;1;4;13;389;1055;1054;-1;6;1100;55;53;40;197;1140;7;1150;1147;-3
2015;1;1;4;6;1169;1055;1106;11;10;1116;191;180;163;1379;1559;7;1606;1606;0
2015;1;1;4;6;1461;1055;1112;17;19;1131;230;225;198;1635;1649;8;1645;1657;12
2015;1;1;4;3;443;1055;1105;10;34;1139;91;105;69;507;1248;2;1226;1250;24
2015;1;1;4;2;123;1055;1339;164;19;1358;510;520;490;3784;1808;11;1525;1819;174
2015;1;1;4;2;1100;1055;1053;-2;11;1104;255;250;225;1389;1349;14;1410;1403;-7
2015;1;1;4;2;1133;1055;1054;-1;12;1106;195;165;149;1096;1335;4;1410;1339;-31
2015;1;1;4;2;1615;1055;1049;-6;23;1112;197;198;167;1121;1259;8;1312;1307;-5
2015;1;1;4;2;1524;1055;1053;-2;18;1111;160;171;133;1055;1524;20;1535;1544;9
2015;1;1;4;2;1646;1055;1059;4;17;1116;184;174;150;1089;1346;7;1359;1353;-6
2015;1;1;4;2;2278;1055;1117;22;15;1132;160;157;132;1121;1444;10;1435;1454;19
2015;1;1;4;2;2279;1055;1051;-4;10;1101;155;128;113;978;1254;5;1330;1259;-31
2015;1;1;4;1;490;1055;1050;-5;13;1103;155;151;135;1050;1318;3;1330;1321;-9
2015;1;1;4;8;842;1055;1054;-1;9;1103;118;104;92;718;1235;3;1253;1238;-15
2015;1;1;4;8;1083;1055;1051;-4;11;1102;129;119;103;612;1245;5;1304;1250;-14
2015;1;1;4;8;965;1055;1054;-1;15;1109;219;208;187;1249;1416;6;1434;1422;-12
2015;1;1;4;4;439;1055;1100;5;14;1114;321;287;269;1990;1343;4;1416;1347;-29
2015;1;1;4;4;812;1055;1054;-1;17;1111;130;117;94;606;1145;6;1205;1151;-14
2015;1;1;4;4;1239;1055;1051;-4;21;1112;154;144;114;731;1206;9;1229;1215;-14
2015;1;1;4;2;1448;1055;;;;;205;;;1562;;;1520;;
2015;1;1;4;4;2641;1055;1103;8;10;1113;133;125;110;773;1303;5;1308;1308;0
2015;1;1;4;8;2269;1055;1052;-3;11;1103;215;204;185;1237;1408;8;1430;1416;-14
2015;1;1;4;4;1790;1055;1050;-5;25;1115;171;163;133;874;1228;5;1246;1233;-13
2015;1;1;4;2;2393;1055;1246;111;14;1300;150;141;122;944;1502;5;1325;1507;102
2015;1;1;4;8;1522;1055;1055;0;8;1103;143;137;125;846;1308;4;1318;1312;-6
2015;1;1;4;10;4372;1055;1052;-3;26;1118;126;140;103;744;1401;11;1401;1412;11
2015;1;1;4;10;4599;1055;;;;;102;;;501;;;1137;;
2015;1;1;4;10;5489;1055;1049;-6;13;1102;74;61;45;300;1147;3;1209;1150;-19
2015;1;1;4;10;6073;1055;1104;9;8;1112;150;127;113;1014;1405;6;1425;1411;-14
2015;1;1;4;11;2776;1055;;;;;70;;;247;;;1205;;
2015;1;1;4;11;2790;1055;;;;;98;;;603;;;1233;;
2015;1;1;4;11;2996;1055;;;;;108;;;641;;;1243;;
2015;1;1;4;11;3196;1055;;;;;95;;;551;;;1330;;
2015;1;1;4;11;3263;1055;;;;;33;;;89;;;1128;;
2015;1;1;4;11;3373;1055;;;;;123;;;785;;;1358;;
2015;1;1;4;11;3269;1055;1050;-5;11;1101;100;87;69;409;1210;7;1235;1217;-18
2015;1;1;4;11;3404;1055;;;;;50;;;102;;;1145;;
2015;1;1;4;11;3491;1055;1053;-2;11;1104;160;162;145;812;1229;6;1235;1235;0
2015;1;1;4;5;239;1055;1100;5;13;1113;218;209;191;1249;1424;5;1433;1429;-4
2015;1;1;4;11;3636;1055;;;;;75;;;293;;;1210;;
2015;1;1;4;9;4966;1055;1109;14;44;1153;113;141;94;587;1427;3;1348;1430;42
2015;1;1;4;9;4848;1055;1047;-8;7;1054;66;59;41;232;1135;11;1201;1146;-15
2015;1;1;4;9;2627;1055;1051;-4;14;1105;110;100;75;588;1220;11;1245;1231;-14
2015;1;1;4;9;4452;1055;1120;25;22;1142;88;82;55;337;1237;5;1223;1242;19
2015;1;1;4;9;4479;1055;1342;167;11;1353;89;81;65;391;1458;5;1224;1503;159
2015;1;1;4;9;5436;1055;1119;24;16;1135;60;52;32;174;1207;4;1155;1211;16
2015;1;1;4;9;6502;1055;1109;14;33;1142;214;215;179;1482;1641;3;1629;1644;15
2015;1;1;4;6;418;1056;1047;-9;11;1058;168;161;140;1023;1318;10;1344;1328;-16
2015;1;1;4;6;500;1056;1054;-2;19;1113;112;108;85;550;1238;4;1248;1242;-6
2015;1;1;4;6;948;1056;1138;42;10;1148;193;160;147;1452;1615;3;1609;1618;9
2015;1;1;4;10;5067;1056;1056;0;20;1116;87;82;59;341;1115;3;1123;1118;-5
2015;1;1;4;10;5503;1056;1052;-4;12;1104;48;44;29;143;1133;3;1144;1136;-8
2015;1;1;4;10;5802;1056;1059;3;12;1111;74;69;49;316;1200;8;1210;1208;-2
2015;1;1;4;6;1710;1057;1059;2;9;1108;170;163;147;1005;1235;7;1247;1242;-5
2015;1;1;4;10;3927;1058;1051;-7;11;1102;106;110;90;489;1232;9;1244;1241;-3
2015;1;1;4;10;4647;1058;1053;-5;11;1104;72;64;47;301;1151;6;1210;1157;-13
2015;1;1;4;7;143;1058;1048;-10;15;1103;38;44;24;102;1127;5;1136;1132;-4
2015;1;1;4;9;5325;1058;1050;-8;14;1104;65;56;35;157;1039;7;1103;1046;-17
2015;1;1;4;6;753;1059;1059;0;33;1132;213;225;188;1504;1640;4;1632;1644;12
2015;1;1;4;8;208;1059;1056;-3;14;1110;69;66;50;273;1200;2;1208;1202;-6
2015;1;1;4;11;3370;1059;1103;4;12;1115;73;58;40;213;1155;6;1212;1201;-11
2015;1;1;4;9;2587;1100;1047;-13;12;1059;95;92;71;451;1110;9;1135;1119;-16
2015;1;1;4;6;387;1100;1056;-4;11;1107;128;103;88;733;1335;4;1408;1339;-29
2015;1;1;4;3;720;1100;1226;86;27;1253;234;225;185;1773;1758;13;1654;1811;77
2015;1;1;4;3;1810;1100;1107;7;13;1120;107;102;82;651;1342;7;1347;1349;2
2015;1;1;4;3;1970;1100;1051;-9;9;1100;81;82;53;290;1153;20;1221;1213;-8
2015;1;1;4;3;2177;1100;1047;-13;23;1110;75;71;44;214;1154;4;1215;1158;-17
2015;1;1;4;6;471;1100;1054;-6;23;1117;91;93;67;447;1224;3;1231;1227;-4
2015;1;1;4;6;665;1100;1110;10;11;1121;179;158;143;1023;1344;4;1359;1348;-11
2015;1;1;4;14;1351;1100;1117;17;11;1128;410;388;371;2704;1439;6;1450;1445;-5
2015;1;1;4;13;1527;1100;1058;-2;19;1117;140;141;115;787;1312;7;1320;1319;-1
2015;1;1;4;13;304;1100;1105;5;7;1112;240;236;225;1407;1357;4;1400;1401;1
2015;1;1;4;13;19;1100;1100;0;10;1110;65;61;48;239;1158;3;1205;1201;-4
2015;1;1;4;13;695;1100;1051;-9;10;1101;115;108;94;500;1235;4;1255;1239;-16
2015;1;1;4;13;704;1100;1053;-7;12;1105;165;154;136;892;1321;6;1345;1327;-18
2015;1;1;4;13;763;1100;1058;-2;12;1110;125;130;114;794;1404;4;1405;1408;3
2015;1;1;4;13;20;1100;1101;1;6;1107;60;49;39;239;1146;4;1200;1150;-10
2015;1;1;4;13;978;1100;1100;0;11;1111;150;131;114;883;1205;6;1230;1211;-19
2015;1;1;4;13;1680;1100;1100;0;9;1109;130;127;114;837;1303;4;1310;1307;-3
2015;1;1;4;13;4141;1100;1103;3;9;1112;95;69;56;349;1208;4;1235;1212;-23
2015;1;1;4;13;599;1100;1100;0;7;1107;75;70;57;271;1104;6;1115;1110;-5
2015;1;1;4;13;1076;1100;1100;0;9;1109;80;74;57;373;1206;8;1220;1214;-6
2015;1;1;4;13;448;1100;1106;6;11;1117;160;157;140;928;1237;6;1240;1243;3
2015;1;1;4;13;395;1100;1057;-3;7;1104;110;99;85;541;1129;7;1150;1136;-14
2015;1;1;4;13;713;1100;1100;0;12;1112;100;99;84;543;1236;3;1240;1239;-1
2015;1;1;4;13;170;1100;1101;1;10;1111;120;125;109;671;1300;6;1300;1306;6
2015;1;1;4;13;456;1100;1203;63;9;1212;120;133;110;763;1402;14;1300;1416;76
2015;1;1;4;13;647;1100;1058;-2;12;1110;100;96;79;543;1229;5;1240;1234;-6
2015;1;1;4;13;732;1100;1058;-2;14;1112;130;131;110;666;1302;7;1310;1309;-1
2015;1;1;4;13;891;1100;1057;-3;14;1111;160;149;124;861;1315;11;1340;1326;-14
2015;1;1;4;6;1174;1100;1100;0;8;1108;287;269;253;1824;1221;8;1247;1229;-18
2015;1;1;4;6;1248;1100;1056;-4;12;1108;245;232;202;1744;1630;18;1705;1648;-17
2015;1;1;4;6;1485;1100;1058;-2;16;1114;237;208;188;1824;1722;4;1757;1726;-31
2015;1;1;4;6;1507;1100;1111;11;12;1123;379;370;353;2454;1416;5;1419;1421;2
2015;1;1;4;3;403;1100;1057;-3;24;1121;318;321;293;2521;1914;4;1918;1918;0
2015;1;1;4;2;19;1100;1055;-5;17;1112;380;378;354;2475;1406;7;1420;1413;-7
2015;1;1;4;2;204;1100;1054;-6;15;1109;278;287;239;2174;1808;33;1838;1841;3
2015;1;1;4;2;1120;1100;1058;-2;10;1108;190;171;155;1389;1443;6;1510;1449;-21
2015;1;1;4;2;1146;1100;1049;-11;17;1106;225;244;210;1660;1636;17;1645;1653;8
2015;1;1;4;2;1279;1100;1058;-2;12;1110;120;;;583;1826;12;1300;1838;
2015;1;1;4;2;1424;1100;1123;23;16;1139;274;261;240;1709;1339;5;1334;1344;10
2015;1;1;4;2;1176;1100;1114;14;11;1125;170;162;144;1205;1549;7;1550;1556;6
2015;1;1;4;2;1581;1100;1055;-5;8;1103;210;204;181;1192;1304;15;1330;1319;-11
2015;1;1;4;2;2319;1100;1105;5;14;1119;155;165;137;802;1336;14;1335;1350;15
2015;1;1;4;2;2456;1100;;;;;65;;;247;;;1205;;
2015;1;1;4;1;65;1100;1048;-12;5;1053;26;24;14;31;1107;5;1126;1112;-14
2015;1;1;4;1;358;1100;1100;0;12;1112;103;97;79;605;1231;6;1243;1237;-6
2015;1;1;4;1;523;1100;1049;-11;13;1102;155;155;138;937;1320;4;1335;1324;-11
2015;1;1;4;2;2464;1100;;;;;100;;;631;;;1240;;
2015;1;1;4;8;224;1100;1054;-6;12;1106;318;323;302;2475;1908;9;1918;1917;-1
2015;1;1;4;4;839;1100;1059;-1;12;1111;122;103;86;547;1237;5;1302;1242;-20
2015;1;1;4;4;1134;1100;1057;-3;15;1112;108;101;79;545;1231;7;1248;1238;-10
2015;1;1;4;4;1147;1100;1057;-3;45;1142;87;110;61;356;1243;4;1227;1247;20
2015;1;1;4;4;1353;1100;1056;-4;19;1115;83;68;45;271;1100;4;1123;1104;-19
2015;1;1;4;4;2023;1100;1058;-2;10;1108;78;59;44;259;1152;5;1218;1157;-21
2015;1;1;4;4;2025;1100;1057;-3;9;1106;118;109;95;577;1241;5;1258;1246;-12
2015;1;1;4;4;2076;1100;1054;-6;11;1105;150;141;121;950;1306;9;1330;1315;-15
2015;1;1;4;4;2127;1100;1057;-3;16;1113;115;103;81;581;1234;6;1255;1240;-15
2015;1;1;4;4;2389;1100;1503;243;17;1520;279;277;250;2079;2230;10;1839;2240;241
2015;1;1;4;4;2583;1100;1052;-8;20;1112;174;174;148;1069;1340;6;1354;1346;-8
2015;1;1;4;4;12;1100;1100;0;15;1115;154;156;137;991;1432;4;1434;1436;2
2015;1;1;4;4;150;1100;1058;-2;10;1108;104;88;73;547;1221;5;1244;1226;-18
2015;1;1;4;8;2079;1100;1058;-2;14;1112;64;57;39;231;1151;4;1204;1155;-9
2015;1;1;4;4;1562;1100;1100;0;22;1122;265;260;234;1640;1316;4;1325;1320;-5
2015;1;1;4;4;1698;1100;1055;-5;23;1118;176;181;147;1076;1345;11;1356;1356;0
2015;1;1;4;4;1801;1100;1108;8;22;1130;186;175;146;946;1356;7;1406;1403;-3
2015;1;1;4;4;1844;1100;1100;0;31;1131;155;158;119;986;1430;8;1435;1438;3
2015;1;1;4;4;1912;1100;1203;63;17;1220;213;206;181;1590;1721;8;1633;1729;56
2015;1;1;4;4;1947;1100;1112;12;11;1123;164;130;115;762;1318;4;1344;1322;-22
2015;1;1;4;10;2557;1100;;;;;90;;;482;;;1230;;
2015;1;1;4;10;4981;1100;1057;-3;11;1108;96;92;74;551;1322;7;1336;1329;-7
2015;1;1;4;10;4872;1100;1103;3;26;1129;53;59;30;164;1159;3;1153;1202;9
2015;1;1;4;10;5169;1100;1050;-10;12;1102;164;154;135;1075;1417;7;1444;1424;-20
2015;1;1;4;10;5545;1100;1050;-10;22;1112;87;81;49;254;1201;10;1227;1211;-16
2015;1;1;4;11;2837;1100;1055;-5;18;1113;73;88;65;354;1218;5;1213;1223;10
2015;1;1;4;11;2783;1100;1112;12;15;1127;73;66;44;287;1311;7;1313;1318;5
2015;1;1;4;11;2925;1100;1100;0;11;1111;98;89;76;501;1227;2;1238;1229;-9
2015;1;1;4;11;3190;1100;;;;;65;;;309;;;1205;;
